zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport,Latitude,Longitude,City,County
95664,36836,79375,51,55.4,482600,2070,1280,1098,7,0,12,36,145,0,38.79755,-121.05136,Pilot Hill,El Dorado
95673,27141,72438,2507,37.6,309300,1700,16337,12716,236,125,1283,3272,1068,120,38.69029,-121.46603,Rio Linda,Sacramento
95684,42804,66702,189,61.1,395800,1768,2857,2419,7,0,92,471,213,0,38.59098,-120.55066,Somerset,El Dorado
95689,57501,73864,75,57.3,366300,1740,1454,1361,0,7,12,95,74,0,38.47088,-120.61566,Volcano,Amador
95694,43775,87097,1054,38.5,470800,2402,10549,8713,65,26,130,4630,851,82,38.56163,-122.00609,Winters,Yolo
95703,39610,83657,75,58.5,478400,2571,910,744,39,22,12,33,81,0,38.99156,-120.9864,Applegate,Placer
95714,28276,57500,70,44.5,328700,1734,445,416,0,11,0,48,0,0,39.2013,-120.83677,Dutch Flat,Placer
95762,61249,136203,1768,44.8,664000,3243,43396,33369,746,129,5152,3177,3043,196,38.67694,-121.05755,El Dorado Hills,El Dorado
95817,30234,52323,3411,34.4,348500,1829,13966,7565,1695,345,1436,3151,1601,548,38.55057,-121.45713,Sacramento,Sacramento
95819,54568,113879,1148,37,607900,2528,20379,15785,479,44,1248,3688,1994,378,38.56816,-121.43772,Sacramento,Sacramento
95824,16847,40979,8998,31.9,220000,1426,30213,8188,1859,176,9168,12740,2840,200,38.51746,-121.44147,Sacramento,Sacramento
95843,29567,82000,5199,34.3,344000,1873,47928,32813,4236,182,5510,7605,3477,196,38.71532,-121.36366,Antelope,Sacramento
95917,26622,67730,367,32.7,248500,1534,3881,2877,0,92,55,1343,535,7,39.42392,-121.77178,Biggs,Butte
95918,36249,73977,190,50.5,443000,1792,2613,2230,45,0,96,245,215,0,39.301,-121.34547,Browns Valley,Yuba
95922,35788,75795,66,53.7,264300,2045,512,470,0,2,0,43,39,2,39.47033,-121.07736,Camptonville,Yuba
95926,29888,51838,10281,26.8,351500,1903,41390,32500,1139,244,2358,6839,3147,218,39.74573,-121.84396,Chico,Butte
95932,28119,55284,593,39.5,255500,1605,7573,6201,220,95,101,3619,597,13,39.26839,-122.00426,Colusa,Colusa
95935,12288,,46,62,,,113,113,0,0,0,0,0,0,39.37369,-121.19615,Dobbins,Yuba
95938,35914,83606,117,41,492300,2702,4202,3517,204,0,211,450,162,72,39.60504,-121.79708,Durham,Butte
95946,37619,68242,716,57.4,403500,1730,8335,7821,24,44,39,925,373,0,39.21052,-121.20467,Penn Valley,Nevada
95955,29064,47083,293,35.8,227800,1394,1513,1101,0,1,5,943,370,0,39.29657,-122.20454,Maxwell,Colusa
95951,19183,51890,360,28.3,215000,1210,2603,1828,21,0,93,2221,77,13,39.71473,-122.00197,Hamilton City,Glenn
95960,25992,33910,118,40.3,321300,1844,592,580,0,0,6,9,0,0,39.39121,-121.0583,North San Juan,Sierra
95979,38838,31667,138,56.4,252100,1225,397,310,50,3,5,72,26,0,39.29771,-122.47913,Stonyford,Colusa
95981,,,0,38.4,,,35,0,0,35,0,0,0,0,39.65237,-121.03447,Strawberry Valley,Plumas
95991,25373,54564,6749,33.6,267300,1686,40749,26627,997,463,4128,16215,4853,247,39.02205,-121.61317,Yuba City,Sutter
95003,63183,115633,1132,49.7,892900,3148,25230,21494,275,94,833,3163,1898,48,37.0089,-121.87775,Aptos,Santa Cruz
95012,19751,69528,1245,28.4,482300,1667,10083,3362,40,0,456,8611,169,0,36.78373,-121.74164,Castroville,Monterey
95017,35513,59609,61,45.5,855800,3083,831,593,0,0,33,304,186,5,37.10529,-122.22913,Davenport,Santa Cruz
95030,120961,199063,667,50.6,2000001,4001,13631,10929,64,125,2059,827,393,36,37.22168,-121.98326,Los Gatos,Santa Clara
95037,52504,128381,2187,38.4,908700,3571,51968,35328,797,206,7555,17754,5663,775,37.13213,-121.67886,Morgan Hill,Santa Clara
95043,72545,105625,75,46.1,747100,3295,727,665,8,0,2,168,45,0,36.51652,-120.97677,Paicines,San Benito
95045,38901,81886,182,44.6,695200,3175,4340,3626,17,8,97,1953,365,0,36.83281,-121.52576,San Juan Bautista,San Benito
95050,49559,102000,4887,34.3,1064000,3354,38884,19024,1173,83,11957,8496,2846,681,37.3504,-121.95238,Santa Clara,Santa Clara
93238,22848,23325,137,58,230500,901,810,750,2,0,0,55,0,0,35.82799,-118.47137,Kernville,Tulare
93266,15705,51776,170,23.6,110300,766,1086,693,0,0,0,691,0,0,36.17176,-119.85628,Stratford,Kings
93428,43852,74004,609,60.5,680100,2376,5758,4862,28,23,85,1591,445,1,35.58995,-121.02943,Cambria,San Luis Obispo
93434,17695,55511,1834,27.6,304400,1625,7654,4719,33,141,274,7035,916,91,34.94086,-120.6113,Guadalupe,Santa Barbara
93440,47572,73375,18,44.9,512900,3119,1355,955,41,0,96,362,181,0,34.74606,-120.25292,Los Alamos,Santa Barbara
93535,18325,49304,17344,30.7,225600,1538,74944,42217,15432,371,2361,38865,7236,536,34.69908,-117.89613,Lancaster,Los Angeles
93510,45059,101750,841,48.1,570800,2684,7433,6078,72,12,140,2044,412,28,34.45627,-118.2109,Acton,Los Angeles
96008,31279,64131,229,52.5,223800,1149,1343,1312,1,0,0,29,24,0,40.73559,-122.11091,Bella Vista,Shasta
96014,18164,34125,17,56.4,108300,,160,134,0,9,0,7,17,0,41.3579,-122.77305,Callahan,Siskiyou
96016,22871,,147,63.1,164000,,366,366,0,0,0,0,0,0,40.90675,-121.52032,Cassel,Shasta
96017,28327,35208,48,65.8,268800,1200,202,190,4,6,0,2,2,0,41.10776,-122.30751,Castella,Shasta
96020,43839,67208,226,60.4,216700,1364,2417,2329,0,0,0,215,51,0,40.30089,-121.26286,Chester,Plumas
96031,15003,23500,36,60.5,154200,850,96,55,0,12,0,0,29,0,41.17262,-123.18029,Forks Of Salmon,Siskiyou
96056,65656,59650,294,48.1,290900,1574,1730,1481,0,76,96,148,64,0,41.07178,-121.32607,Mcarthur,Lassen
96057,32525,43487,118,57.9,223000,1375,1089,973,15,17,0,75,73,0,41.26144,-122.0118,Mccloud,Siskiyou
96059,38913,108102,61,70.3,349000,,478,457,0,0,21,0,0,0,40.42947,-121.83465,Manton,Tehama
96069,31458,65417,330,51.8,274500,1603,1167,867,7,12,17,282,260,0,40.68226,-122.02341,Oak Run,Shasta
96130,17274,56458,1542,33.3,210100,1463,19859,15175,2284,496,344,4822,1011,26,40.54992,-120.63064,Susanville,Lassen
96136,9113,,18,65.1,,,24,24,0,0,0,0,0,0,40.31263,-120.12425,Wendel,Lassen
96150,41147,62541,2944,40.2,457500,2050,30369,25448,221,64,1494,7108,1533,422,38.88971,-120.04409,South Lake Tahoe,El Dorado
96064,27932,50191,669,49.4,189400,1352,4368,3648,0,166,99,350,337,7,41.76371,-122.36433,Montague,Siskiyou
96073,43016,101576,200,49.5,433000,2447,4538,4221,41,79,29,143,168,0,40.59047,-122.20537,Palo Cedro,Shasta
96087,26003,41875,69,40.8,305400,1240,699,672,0,0,0,54,27,0,40.63296,-122.58067,Shasta,Shasta
96092,30610,62375,55,41.1,313600,,320,282,0,0,0,48,19,0,39.97344,-121.97342,Vina,Tehama
96114,37921,73319,211,52.9,268000,1740,3129,2540,0,120,22,414,75,0,40.2945,-120.49359,Janesville,Lassen
96124,25088,,42,45,,1594,367,350,0,17,0,0,0,0,39.63918,-120.46194,Calpine,Sierra
96140,65003,88920,103,49.6,693500,3189,1345,1052,12,23,68,104,190,0,39.23244,-120.10364,Carnelian Bay,Placer
96141,62116,69688,124,55.6,844800,2846,463,441,0,0,22,0,0,0,39.10297,-120.19872,Homewood,Placer
96142,30393,70278,127,38.1,481100,1909,934,800,0,58,13,65,63,8,39.0138,-120.09592,Tahoma,El Dorado
96143,31137,51500,460,38.7,493200,2064,3356,2935,0,0,47,997,35,58,39.26174,-120.02817,Kings Beach,Placer
96161,57077,100205,1221,42.5,617500,2637,18782,16976,63,11,272,2241,678,76,39.34848,-120.22603,Truckee,Nevada
96015,16489,,175,73.5,,,334,160,7,1,148,52,0,0,41.49672,-120.87162,Canby,Modoc
96024,32733,48125,198,58.5,275000,1338,825,667,0,67,91,38,0,5,40.58767,-122.90143,Douglas City,Trinity
96028,26198,40688,83,56.3,283800,1372,1000,726,8,11,5,156,201,3,41.00761,-121.45731,Fall River Mills,Shasta
96003,32220,57301,7156,41.6,278700,1659,44171,38175,487,685,1946,3927,1855,94,40.66664,-122.31564,Redding,Shasta
96025,21965,36538,406,46.8,194300,1461,2232,1839,11,47,32,376,188,0,41.20409,-122.32523,Dunsmuir,Siskiyou
93206,16440,43889,578,24.3,160000,1085,1741,1403,7,0,0,1361,176,0,35.44402,-119.47578,Buttonwillow,Kern
93270,20090,42625,1738,39.6,198900,1338,5538,3597,3,63,0,3894,198,0,35.94703,-119.05669,Terra Bella,Tulare
95066,59437,109894,911,47.5,859900,3165,15275,12346,52,172,1176,1813,1003,59,37.0672,-122.01453,Scotts Valley,Santa Cruz
95120,82524,207959,1296,47,1450700,4001,38177,19961,677,115,13985,2610,2889,546,37.18428,-121.83658,San Jose,Santa Clara
95123,48430,121404,4268,37.6,851400,3193,70005,37386,2376,379,17727,19856,6613,1131,37.24479,-121.83306,San Jose,Santa Clara
95225,28170,85532,133,58.8,325000,,618,618,0,0,0,0,0,0,38.20399,-120.86488,Burson,Calaveras
95228,41597,84885,321,54,358900,1900,4486,3803,150,0,84,671,355,0,37.94669,-120.68067,Copperopolis,Calaveras
95242,42281,75491,2059,40.2,404200,2131,27340,19320,529,40,1847,6748,4001,46,38.13204,-121.38875,Lodi,San Joaquin
95258,45785,94464,181,45.7,427200,2345,3820,3294,156,0,41,691,299,9,38.16811,-121.31011,Woodbridge,San Joaquin
95301,26936,60993,6448,34.5,277700,1646,39922,22887,1801,416,2441,20233,2099,68,37.30634,-120.65119,Atwater,Merced
95324,32345,70045,886,33.8,322200,1688,8738,5510,0,80,16,3471,841,0,37.39452,-120.89605,Hilmar,Merced
95330,26461,89653,2645,32.7,386500,2069,24096,10334,1588,308,6373,9698,2479,133,37.8117,-121.31331,Lathrop,San Joaquin
95346,41336,77557,93,59.9,332000,1681,1159,1143,0,0,16,27,0,0,38.07045,-120.17291,Mi Wuk Village,Tuolumne
95365,15066,45640,1306,30,150000,941,4292,1702,0,26,0,4162,68,0,37.3012,-120.33152,Planada,Merced
95380,23565,48137,9048,31.7,298100,1600,43973,32706,676,267,1041,22555,2532,83,37.47226,-120.86978,Turlock,Stanislaus
95385,25547,70189,19,35,,,430,404,0,0,0,209,26,0,37.612,-121.24773,Vernalis,Stanislaus
95389,34468,39097,198,44.3,650700,,1464,1117,104,0,60,317,24,63,37.73784,-119.52556,Yosemite National Park,Mariposa
95405,46174,94411,1411,46,620700,2395,22875,18889,351,183,868,2829,1497,58,38.43926,-122.66908,Santa Rosa,Sonoma
95412,29691,69375,68,41.1,430000,2375,485,293,0,76,6,126,0,0,38.71168,-123.31967,Annapolis,Sonoma
95431,8952,,37,63.6,,,121,83,8,15,9,7,1,0,38.34897,-122.51625,Eldridge,Sonoma
95436,42256,75417,541,42.6,549700,2447,6602,5358,37,41,210,503,776,21,38.49108,-122.91425,Forestville,Sonoma
95441,56340,111198,161,49.9,1043100,2722,1696,1345,12,8,31,378,87,4,38.73775,-123.0354,Geyserville,Sonoma
95451,31721,54189,1528,43.1,257800,1625,12031,8508,463,20,45,3535,811,1,38.9388,-122.80484,Kelseyville,Lake
95462,36217,45417,93,57.5,511500,2226,1224,1136,0,0,53,56,35,16,38.47263,-123.02064,Monte Rio,Sonoma
95470,34059,63969,556,43.8,456600,2288,5359,4382,0,291,35,1489,305,0,39.30019,-123.22984,Redwood Valley,Mendocino
95472,50154,95417,2367,51.3,851400,2842,29690,25166,232,38,514,4111,1829,197,38.39738,-122.86668,Sebastopol,Sonoma
95482,30199,56556,5420,39.4,377900,1938,31714,25307,161,1028,976,10641,2256,23,39.1618,-123.23925,Ukiah,Mendocino
95497,57474,78125,109,67.8,935300,3043,1156,1078,0,0,8,194,0,0,38.71976,-123.45601,The Sea Ranch,Sonoma
95503,31324,57565,4160,42.7,324200,1724,24631,20516,159,467,1104,2106,1741,96,40.72406,-124.09178,Eureka,Humboldt
95519,29806,56422,3016,35.9,320100,1922,18831,15522,54,771,639,1946,1326,22,40.95833,-124.04983,Mckinleyville,Humboldt
95531,23485,48635,3640,38.8,228700,1406,24052,17457,724,1441,785,5131,1855,31,41.79288,-124.00473,Crescent City,Del Norte
95536,37777,61081,298,45.9,450900,2004,3081,2573,0,31,26,435,334,0,40.51069,-124.26547,Ferndale,Humboldt
95537,17883,,238,27.5,,,577,528,49,0,0,0,0,0,40.745,-124.21472,Fields Landing,Humboldt
95559,,2499,53,53.9,,,102,102,0,0,0,0,0,0,40.18977,-123.7512,Phillipsville,Humboldt
95564,29750,41875,49,50,325000,1167,465,349,0,4,1,37,86,24,40.79023,-124.20312,Samoa,Humboldt
95607,61282,76726,0,68.1,745400,3750,303,288,0,0,0,8,15,0,38.7899,-122.12585,Capay,Yolo
95608,41253,67766,7373,42.6,421100,2038,62330,47717,3270,265,4530,8936,5015,191,38.62611,-121.32886,Carmichael,Sacramento
95619,28046,57052,951,40.7,281200,1656,6504,5871,40,38,219,1473,220,35,38.68218,-120.81401,Diamond Springs,El Dorado
95624,37173,100453,5407,37.6,434100,2199,67017,32567,5836,519,16404,11766,6625,466,38.43203,-121.30506,Elk Grove,Sacramento
95004,45953,114063,72,35.6,783900,3110,4295,3281,31,0,188,2035,271,42,36.86818,-121.63237,Aromas,Monterey
95032,85168,153214,888,45.7,1638400,4001,25865,19178,282,19,4456,1971,1668,121,37.20859,-121.92359,Los Gatos,Santa Clara
95060,48437,87159,9759,35.3,927600,3132,48910,37502,840,371,3477,9388,3581,1233,37.01352,-122.10176,Santa Cruz,Santa Cruz
94061,59110,119370,2070,37.3,1520700,4001,38158,22895,371,152,4581,14156,2530,948,37.46136,-122.23731,Redwood City,San Mateo
91766,21623,61018,12003,32.9,426300,1953,71189,27710,3597,1546,9275,52101,5772,544,34.04192,-117.75698,Pomona,Los Angeles
91767,23583,63283,9060,34.6,424300,2056,50493,21126,3839,1334,4424,34637,5402,578,34.08143,-117.73868,Pomona,Los Angeles
91770,22062,61394,7845,41.8,570800,2254,63177,7876,332,491,41008,18511,1577,593,34.06395,-118.08361,Rosemead,Los Angeles
91776,26372,65563,4929,42.5,641700,2356,38675,5786,201,50,24773,10103,1460,746,34.08987,-118.09519,San Gabriel,Los Angeles
93606,11993,,348,24.5,149300,1115,776,693,0,51,0,776,0,0,36.79871,-120.01625,Biola,Fresno
93624,10120,35000,301,25.3,,,935,311,17,36,19,818,8,17,36.37258,-120.12125,Five Points,Fresno
93648,13918,38724,5038,28.6,175000,1174,16543,12529,59,9,97,15974,1262,18,36.6206,-119.52062,Parlier,Fresno
93654,20647,52642,6348,32.4,239000,1567,30798,22901,561,242,895,22435,2891,54,36.65747,-119.402,Reedley,Fresno
93656,18249,51830,1227,33.9,187000,1409,5806,3380,7,18,104,4178,260,0,36.45173,-119.93615,Riverdale,Fresno
93513,33657,56466,151,46.8,238200,1914,1461,938,29,318,14,169,117,11,37.18401,-118.17129,Big Pine,Inyo
93517,35737,70260,10,56,271800,1843,627,579,2,27,11,15,6,0,38.27091,-119.27372,Bridgeport,Mono
93543,18088,57003,3268,33,246700,1360,14605,6760,654,177,155,10378,716,0,34.47916,-117.97357,Littlerock,Los Angeles
93555,35816,70571,3889,37.7,185300,1441,33925,26498,1827,439,1286,6263,2048,21,35.58596,-117.68446,Ridgecrest,Kern
93604,79120,87159,0,62.4,662200,,366,362,0,0,4,0,0,0,37.3717,-119.52215,Bass Lake,Madera
93614,33678,72446,1128,46.8,285400,1763,12132,10410,126,332,151,1628,771,43,37.21282,-119.72659,Coarsegold,Madera
93625,24230,58690,1152,35.3,276100,1894,7695,5444,68,51,782,4928,481,0,36.62423,-119.67173,Fowler,Fresno
93630,21764,62706,3290,28.5,242500,1540,20727,11561,90,276,781,16160,2549,26,36.71831,-120.12912,Kerman,Fresno
93631,31381,72786,1032,35.5,294100,1689,16163,12528,90,120,1222,7889,978,0,36.47653,-119.52131,Kingsburg,Tulare
93637,23256,61422,5722,31.9,256300,1574,41100,23110,1772,521,846,28893,3384,3,36.91099,-120.1922,Madera,Madera
93641,30522,,87,60.7,238200,,261,232,10,0,0,21,14,0,36.70481,-119.02167,Miramonte,Fresno
93643,27934,59452,427,46.1,246700,1488,3059,2387,0,290,41,510,268,0,37.27155,-119.45004,North Fork,Madera
93926,21009,70057,900,30.1,392400,1817,8893,2807,38,47,130,8178,688,23,36.52567,-121.3991,Gonzales,Monterey
96055,28122,61864,752,42.4,237900,1536,4194,3654,0,42,66,1134,333,9,40.10249,-122.03213,Los Molinos,Tehama
96033,22703,44167,46,49.7,115800,1313,484,417,3,6,15,31,39,7,40.75076,-122.60004,French Gulch,Shasta
96034,26345,43750,55,49.8,277500,1385,328,264,12,28,2,33,16,0,41.44177,-122.60772,Gazelle,Siskiyou
93004,39964,92074,1882,40,582500,2581,31283,24305,646,472,1382,12560,2698,234,34.27901,-119.16537,Ventura,Ventura
93291,26752,65729,9363,32.8,282300,1714,58394,36415,1040,400,5897,32246,3230,148,36.38931,-119.36838,Visalia,Tulare
95595,121516,,14,60.3,,,160,102,0,9,0,0,49,0,40.11074,-123.26642,Zenia,Trinity
95621,32828,66280,4058,39.1,297400,1693,41755,33157,1484,220,1269,7619,3334,305,38.69551,-121.30862,Citrus Heights,Sacramento
95623,36174,67961,684,49.9,429700,1978,3949,3583,0,49,177,182,81,43,38.6075,-120.84873,El Dorado,El Dorado
95140,54654,,12,48.4,1145800,,56,56,0,0,0,12,0,0,37.3483,-121.64085,Mount Hamilton,Santa Clara
95937,31823,41125,234,43.9,,1645,1542,1190,92,0,35,656,225,9,38.88403,-121.99847,Dunnigan,Yolo
95939,21767,46125,116,36.1,139800,1172,592,352,42,145,0,101,15,0,39.56755,-122.60224,Elk Creek,Glenn
91945,26241,67236,3011,35.8,456400,2139,26923,14287,4461,296,1987,11532,3244,296,32.73315,-117.03402,Lemon Grove,San Diego
91377,61934,137047,517,42.2,806700,3243,13987,10240,131,9,2463,1233,918,0,34.1847,-118.76652,Oak Park,Ventura
91403,71830,101021,1659,40.5,1111300,4001,25837,19775,1458,3,2064,3343,1681,361,34.14716,-118.46311,Sherman Oaks,Los Angeles
91411,32048,61914,4395,35.6,711500,2848,24893,15152,1710,0,1668,12278,1724,1024,34.17853,-118.45956,Van Nuys,Los Angeles
90242,27871,73037,2847,35.1,527600,2210,41703,20092,1980,274,2864,31607,2327,541,33.92216,-118.14167,Downey,Los Angeles
90620,33629,99351,3722,37.8,607500,2393,46228,23172,1085,545,14104,15450,3486,399,33.84616,-118.01176,Buena Park,Orange
90623,41068,107956,955,44.1,688000,2800,15624,5630,732,51,7601,3135,1068,167,33.85038,-118.04088,La Palma,Orange
90630,40698,102263,3244,41.8,664700,2662,49378,23835,1526,279,18233,9206,3101,267,33.81814,-118.03814,Cypress,Orange
90713,39872,108311,1306,39.8,608800,2521,27905,16152,1451,162,3933,8086,3263,188,33.84797,-118.11268,Lakewood,Los Angeles
90715,28782,74471,1775,36.5,522200,2247,20505,6482,1972,154,5542,8665,1558,284,33.84037,-118.07887,Lakewood,Los Angeles
90716,18604,61525,2782,32.6,430000,1907,14170,3192,322,271,1554,10962,829,8,33.8305,-118.07295,Hawaiian Gardens,Los Angeles
90717,38641,75286,2848,40.9,619500,2706,20919,11757,1252,138,3738,7253,1504,335,33.79345,-118.31706,Lomita,Los Angeles
90731,33134,56881,9802,38.2,618000,2692,60813,35477,3789,537,3440,34131,5676,1477,33.7334,-118.27398,San Pedro,Los Angeles
90744,18718,50965,11086,31.4,428400,2101,56450,33107,1453,256,1853,50202,3078,1011,33.77821,-118.26087,Wilmington,Los Angeles
90746,36525,87713,2020,44.3,548700,2336,27458,3269,17122,0,2647,4998,1897,400,33.85855,-118.25518,Carson,Los Angeles
90822,14543,,0,67.8,,,133,107,16,0,4,14,6,0,33.77825,-118.11871,Long Beach,Los Angeles
90008,35220,47230,6407,42.7,724600,2698,31900,5048,20786,96,1117,7788,1490,1398,34.01037,-118.3428,Los Angeles,Los Angeles
90013,40705,21175,5845,43.7,652900,2442,13009,4522,3976,179,2202,2223,1026,1277,34.04435,-118.24,Los Angeles,Los Angeles
90016,27847,49958,7725,34.8,621500,2329,46340,18375,12776,72,2494,25309,4597,2216,34.02881,-118.35436,Los Angeles,Los Angeles
90017,27234,36870,10352,32.1,662500,2940,27832,10341,2893,161,4564,16887,1021,4172,34.05306,-118.26447,Los Angeles,Los Angeles
90036,63656,84315,3761,34.9,1585800,4001,38111,24163,2187,52,7744,4224,2390,730,34.07013,-118.34978,Los Angeles,Los Angeles
90064,71442,103045,2124,40,1299400,4001,25988,17112,671,150,5344,3699,1634,495,34.0358,-118.42653,Los Angeles,Los Angeles
90065,39987,76080,6225,37,785800,2976,47389,21167,775,803,7061,26017,4118,1581,34.10867,-118.22813,Los Angeles,Los Angeles
90241,29140,72274,4633,35.2,599200,2533,42759,23241,905,245,3466,31251,3863,842,33.94076,-118.1295,Downey,Los Angeles
90248,32018,63620,1093,44.7,539200,2400,11425,2779,1893,68,3840,4022,779,162,33.87689,-118.28362,Gardena,Los Angeles
90270,16234,50996,5484,31.6,427300,2157,27127,15514,248,70,142,26477,2979,729,33.98856,-118.18774,Maywood,Los Angeles
90275,71732,145816,1537,49.8,1208200,4001,41731,22352,542,89,13583,4153,3865,128,33.7555,-118.36338,Rancho Palos Verdes,Los Angeles
93524,20593,,0,21.8,,,164,85,44,12,2,30,15,0,34.90993,-117.85007,Edwards,Kern
93558,,,17,,,,17,17,0,0,0,0,0,0,35.33945,-117.58517,Red Mountain,San Bernardino
93619,44831,117146,1775,35.8,435000,2324,43026,32063,678,284,4991,9654,3339,0,36.91656,-119.57372,Clovis,Fresno
93633,,,0,,,,0,0,0,0,0,0,0,0,36.72912,-118.95627,Kings Canyon National Pk,Tulare
93636,35882,99643,1036,43.7,348400,1942,12527,9415,246,297,416,4303,1197,0,36.98171,-119.87706,Madera,Madera
93723,27619,86833,1592,32.9,343500,2117,13793,6696,610,173,2963,6230,1196,0,36.78693,-119.95271,Fresno,Fresno
93730,60169,125804,286,43.3,487100,2467,12571,8237,259,55,2791,1698,1020,8,36.90354,-119.75512,Fresno,Fresno
93943,,,0,,,,0,0,0,0,0,0,0,0,36.59736,-121.87332,Monterey,Monterey
93235,12802,39332,1002,30.8,155600,966,4561,2337,0,43,0,4087,292,39,36.38507,-119.22314,Ivanhoe,Tulare
93283,18305,37015,1008,58.5,87100,1059,2216,2075,0,0,0,71,117,0,35.58478,-118.28854,Weldon,Kern
93426,34075,80066,125,41.6,449600,2163,1717,1500,22,30,23,372,33,53,35.84682,-120.97233,Bradley,Monterey
93545,22662,37083,287,47.5,252500,1685,1522,1330,6,115,3,703,67,11,36.6046,-118.02721,Lone Pine,Inyo
93623,49549,,2,68.9,,,59,54,0,3,0,9,0,0,37.47478,-119.66071,Fish Camp,Mariposa
93611,40129,98228,2824,37.2,345800,1968,48619,33301,1381,559,5383,14298,4102,55,36.82552,-119.68115,Clovis,Fresno
91911,25170,65074,10632,35.7,457200,2244,88593,53156,4331,398,8445,63863,11162,1564,32.60686,-117.04984,Chula Vista,San Diego
91941,44627,94111,2775,40.6,652500,2845,33126,23842,2769,150,1798,8065,2887,230,32.75964,-116.99253,La Mesa,San Diego
91963,24671,,127,47.9,351000,1908,479,389,0,0,0,249,0,0,32.64798,-116.5964,Potrero,San Diego
91980,,,0,,,,0,0,0,0,0,0,0,0,32.58685,-116.61969,Tecate,San Diego
91367,52115,95212,4492,40.8,731700,3041,45074,31990,2981,74,5860,6075,2805,256,34.17708,-118.61518,Woodland Hills,Los Angeles
91006,47913,105011,2604,43.2,1054600,3412,32526,9292,510,49,18575,5432,2949,360,34.1352,-118.02667,Arcadia,Los Angeles
91011,82022,170571,664,44.4,1642900,4001,20174,12386,135,0,5990,1985,1185,101,34.21757,-118.20346,La Canada Flintridge,Los Angeles
91201,34686,59073,3245,41.5,824300,3200,22786,18433,328,131,1381,4695,1353,117,34.17041,-118.28902,Glendale,Los Angeles
91302,88189,149724,2410,44.9,1322800,4001,26961,22317,429,166,2574,1695,1084,110,34.12295,-118.67193,Calabasas,Los Angeles
91901,42624,93214,1263,41.3,612300,2831,17896,15353,295,348,679,2471,1027,22,32.81467,-116.71929,Alpine,San Diego
91902,47275,106769,931,45.9,697500,2790,17760,11205,458,39,2861,7630,2184,67,32.67479,-117.00475,Bonita,San Diego
91934,15440,37422,480,60.8,262500,1393,785,670,0,34,0,381,81,0,32.66488,-116.16828,Jacumba,San Diego
91914,41817,136833,598,36.3,700800,3095,16889,9016,808,58,3262,8804,2251,66,32.66604,-116.95426,Chula Vista,San Diego
91916,40681,89531,129,54.8,454900,2179,1775,1607,7,28,0,227,57,0,32.91103,-116.63201,Descanso,San Diego
91932,28492,59795,3632,33.7,593400,2378,26323,17547,1534,286,1931,13542,3290,613,32.56923,-117.11798,Imperial Beach,San Diego
91935,41330,106735,560,48.8,660900,3084,9270,8095,157,46,189,2291,523,13,32.70214,-116.78721,Jamul,San Diego
91950,22595,48359,9229,33.7,427400,2071,62783,37001,3125,299,10652,39483,5729,1624,32.66952,-117.09313,National City,San Diego
91381,56409,134115,965,40.5,794400,3864,19675,10319,818,51,4965,3753,2319,109,34.3753,-118.60744,Stevenson Ranch,Los Angeles
91384,34014,111990,1106,35,554900,2718,28833,18437,1617,554,2208,10840,2829,190,34.51604,-118.67289,Castaic,Los Angeles
91405,23887,49232,10789,34.2,549800,2366,56821,24345,2577,161,4805,34612,3617,2625,34.20153,-118.44863,Van Nuys,Los Angeles
91505,48741,89021,3216,38.7,745800,2885,31139,20659,1003,287,3738,7883,4020,354,34.17583,-118.34692,Burbank,Los Angeles
91607,45607,76092,3502,38,851700,3070,31039,22190,2255,59,2261,6502,2583,914,34.16633,-118.39982,Valley Village,Los Angeles
91701,40294,100653,1611,42.9,551500,2393,39954,25013,1958,153,4643,13982,4677,370,34.13784,-117.60028,Rancho Cucamonga,San Bernardino
91722,28288,82441,2108,37.2,478900,2169,34951,18113,1108,127,4728,22651,3869,518,34.09731,-117.90612,Covina,Los Angeles
91748,30444,73948,4936,41.5,647100,2375,46634,7655,614,255,29969,11926,1725,442,33.9769,-117.89924,Rowland Heights,Los Angeles
91761,26904,76207,6616,33.3,423200,2004,60827,30179,3456,396,3914,42156,7430,213,34.03541,-117.5915,Ontario,San Bernardino
91773,38701,89669,2923,41.9,602000,2597,33703,22413,736,176,5286,11283,2892,253,34.1072,-117.80928,San Dimas,Los Angeles
91784,52113,133287,1417,47.1,644400,2924,26296,17485,1071,229,3381,7397,2621,218,34.14103,-117.65831,Upland,San Bernardino
91905,21345,42896,351,54.9,238500,1676,1665,1271,18,172,3,298,162,0,32.67773,-116.30734,Boulevard,San Diego
91910,31113,70283,9163,37.8,507600,2376,74233,49185,2947,227,7204,45411,8153,1410,32.63653,-117.06301,Chula Vista,San Diego
91304,35418,71039,6222,40.1,641500,2861,53637,26128,2390,187,8938,21938,3291,1620,34.22472,-118.63261,Canoga Park,Los Angeles
91324,36896,83894,3827,37.9,646000,3019,30995,14699,1921,77,5901,11134,2054,620,34.23855,-118.55015,Northridge,Los Angeles
91335,28574,65740,10112,37.5,548400,2636,80937,37842,3755,661,10563,41784,4279,2010,34.20107,-118.5407,Reseda,Los Angeles
