zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport,Latitude,Longitude,City,County
95514,21448.0,60450.0,0,37.0,,,109,109,0,0,0,0,0,0,40.291509999999995,-123.67119,Blocksburg,Humboldt
95550,39039.0,86156.0,5,28.8,781300.0,2650.0,172,156,0,0,0,0,16,0,40.77695,-123.82951000000001,Korbel,Humboldt
95567,40531.0,84302.0,197,42.7,255000.0,1416.0,1888,1382,0,140,94,182,163,0,41.9498,-124.1118,Smith River,Del Norte
95602,41952.0,85662.0,1359,53.8,483300.0,2326.0,18588,17336,22,66,285,2238,599,18,38.990390000000005,-121.10991000000001,Auburn,Placer
95603,41460.0,72571.0,3147,48.5,458000.0,2304.0,29930,26998,177,223,625,3772,1488,49,38.91167,-121.08559,Auburn,Placer
95628,46831.0,89923.0,3298,45.2,460400.0,2204.0,40922,33276,777,70,2265,5687,3533,277,38.652120000000004,-121.2543,Fair Oaks,Sacramento
95634,32733.0,68672.0,423,56.1,290400.0,1413.0,3921,3616,9,127,85,578,77,0,38.9123,-120.69443000000001,Georgetown,El Dorado
95646,35079.0,124167.0,17,41.0,364700.0,1971.0,156,76,10,0,0,87,65,3,38.63828,-120.01813,Kirkwood,Alpine
95650,62115.0,103669.0,1040,47.1,662400.0,2683.0,15172,13152,49,25,311,1522,1325,19,38.813390000000005,-121.16831,Loomis,Placer
95664,36836.0,79375.0,51,55.4,482600.0,2070.0,1280,1098,7,0,12,36,145,0,38.79755,-121.05136,Pilot Hill,El Dorado
95673,27141.0,72438.0,2507,37.6,309300.0,1700.0,16337,12716,236,125,1283,3272,1068,120,38.690290000000005,-121.46603,Rio Linda,Sacramento
95684,42804.0,66702.0,189,61.1,395800.0,1768.0,2857,2419,7,0,92,471,213,0,38.59098,-120.55066000000001,Somerset,El Dorado
95689,57501.0,73864.0,75,57.3,366300.0,1740.0,1454,1361,0,7,12,95,74,0,38.47088,-120.61566,Volcano,Amador
95694,43775.0,87097.0,1054,38.5,470800.0,2402.0,10549,8713,65,26,130,4630,851,82,38.56163,-122.00608999999999,Winters,Yolo
95703,39610.0,83657.0,75,58.5,478400.0,2571.0,910,744,39,22,12,33,81,0,38.99156,-120.9864,Applegate,Placer
95714,28276.0,57500.0,70,44.5,328700.0,1734.0,445,416,0,11,0,48,0,0,39.2013,-120.83677,Dutch Flat,Placer
95762,61249.0,136203.0,1768,44.8,664000.0,3243.0,43396,33369,746,129,5152,3177,3043,196,38.67694,-121.05755,El Dorado Hills,El Dorado
95817,30234.0,52323.0,3411,34.4,348500.0,1829.0,13966,7565,1695,345,1436,3151,1601,548,38.55057,-121.45713,Sacramento,Sacramento
95819,54568.0,113879.0,1148,37.0,607900.0,2528.0,20379,15785,479,44,1248,3688,1994,378,38.56816,-121.43772,Sacramento,Sacramento
95824,16847.0,40979.0,8998,31.9,220000.0,1426.0,30213,8188,1859,176,9168,12740,2840,200,38.51746,-121.44147,Sacramento,Sacramento
95843,29567.0,82000.0,5199,34.3,344000.0,1873.0,47928,32813,4236,182,5510,7605,3477,196,38.71532,-121.36366000000001,Antelope,Sacramento
95917,26622.0,67730.0,367,32.7,248500.0,1534.0,3881,2877,0,92,55,1343,535,7,39.42392,-121.77178,Biggs,Butte
95918,36249.0,73977.0,190,50.5,443000.0,1792.0,2613,2230,45,0,96,245,215,0,39.301,-121.34546999999999,Browns Valley,Yuba
95922,35788.0,75795.0,66,53.7,264300.0,2045.0,512,470,0,2,0,43,39,2,39.47033,-121.07736000000001,Camptonville,Yuba
95926,29888.0,51838.0,10281,26.8,351500.0,1903.0,41390,32500,1139,244,2358,6839,3147,218,39.74573,-121.84396000000001,Chico,Butte
95932,28119.0,55284.0,593,39.5,255500.0,1605.0,7573,6201,220,95,101,3619,597,13,39.268390000000004,-122.00426000000002,Colusa,Colusa
95935,12288.0,,46,62.0,,,113,113,0,0,0,0,0,0,39.37369,-121.19615,Dobbins,Yuba
95938,35914.0,83606.0,117,41.0,492300.0,2702.0,4202,3517,204,0,211,450,162,72,39.60504,-121.79708000000001,Durham,Butte
95946,37619.0,68242.0,716,57.4,403500.0,1730.0,8335,7821,24,44,39,925,373,0,39.21052,-121.20467,Penn Valley,Nevada
95955,29064.0,47083.0,293,35.8,227800.0,1394.0,1513,1101,0,1,5,943,370,0,39.29657,-122.20454,Maxwell,Colusa
95951,19183.0,51890.0,360,28.3,215000.0,1210.0,2603,1828,21,0,93,2221,77,13,39.714729999999996,-122.00197,Hamilton City,Glenn
95960,25992.0,33910.0,118,40.3,321300.0,1844.0,592,580,0,0,6,9,0,0,39.39121,-121.0583,North San Juan,Sierra
95979,38838.0,31667.0,138,56.4,252100.0,1225.0,397,310,50,3,5,72,26,0,39.297709999999995,-122.47913,Stonyford,Colusa
95981,,,0,38.4,,,35,0,0,35,0,0,0,0,39.65237,-121.03447,Strawberry Valley,Plumas
95991,25373.0,54564.0,6749,33.6,267300.0,1686.0,40749,26627,997,463,4128,16215,4853,247,39.02205,-121.61317,Yuba City,Sutter
95003,63183.0,115633.0,1132,49.7,892900.0,3148.0,25230,21494,275,94,833,3163,1898,48,37.0089,-121.87775,Aptos,Santa Cruz
95012,19751.0,69528.0,1245,28.4,482300.0,1667.0,10083,3362,40,0,456,8611,169,0,36.78373,-121.74163999999999,Castroville,Monterey
95017,35513.0,59609.0,61,45.5,855800.0,3083.0,831,593,0,0,33,304,186,5,37.105290000000004,-122.22913,Davenport,Santa Cruz
95030,120961.0,199063.0,667,50.6,2000001.0,4001.0,13631,10929,64,125,2059,827,393,36,37.22168,-121.98326000000002,Los Gatos,Santa Clara
95037,52504.0,128381.0,2187,38.4,908700.0,3571.0,51968,35328,797,206,7555,17754,5663,775,37.13213,-121.67886000000001,Morgan Hill,Santa Clara
95043,72545.0,105625.0,75,46.1,747100.0,3295.0,727,665,8,0,2,168,45,0,36.51652,-120.97677,Paicines,San Benito
95045,38901.0,81886.0,182,44.6,695200.0,3175.0,4340,3626,17,8,97,1953,365,0,36.832809999999995,-121.52576,San Juan Bautista,San Benito
95050,49559.0,102000.0,4887,34.3,1064000.0,3354.0,38884,19024,1173,83,11957,8496,2846,681,37.3504,-121.95238,Santa Clara,Santa Clara
93238,22848.0,23325.0,137,58.0,230500.0,901.0,810,750,2,0,0,55,0,0,35.82799,-118.47137,Kernville,Tulare
93266,15705.0,51776.0,170,23.6,110300.0,766.0,1086,693,0,0,0,691,0,0,36.17176,-119.85628,Stratford,Kings
93428,43852.0,74004.0,609,60.5,680100.0,2376.0,5758,4862,28,23,85,1591,445,1,35.58995,-121.02943,Cambria,San Luis Obispo
93434,17695.0,55511.0,1834,27.6,304400.0,1625.0,7654,4719,33,141,274,7035,916,91,34.94086,-120.6113,Guadalupe,Santa Barbara
93440,47572.0,73375.0,18,44.9,512900.0,3119.0,1355,955,41,0,96,362,181,0,34.74606,-120.25291999999999,Los Alamos,Santa Barbara
93535,18325.0,49304.0,17344,30.7,225600.0,1538.0,74944,42217,15432,371,2361,38865,7236,536,34.69908,-117.89613,Lancaster,Los Angeles
93510,45059.0,101750.0,841,48.1,570800.0,2684.0,7433,6078,72,12,140,2044,412,28,34.45627,-118.2109,Acton,Los Angeles
96008,31279.0,64131.0,229,52.5,223800.0,1149.0,1343,1312,1,0,0,29,24,0,40.73559,-122.11091,Bella Vista,Shasta
96014,18164.0,34125.0,17,56.4,108300.0,,160,134,0,9,0,7,17,0,41.3579,-122.77305,Callahan,Siskiyou
96016,22871.0,,147,63.1,164000.0,,366,366,0,0,0,0,0,0,40.90675,-121.52032,Cassel,Shasta
96017,28327.0,35208.0,48,65.8,268800.0,1200.0,202,190,4,6,0,2,2,0,41.10776,-122.30751000000001,Castella,Shasta
96020,43839.0,67208.0,226,60.4,216700.0,1364.0,2417,2329,0,0,0,215,51,0,40.30089,-121.26286,Chester,Plumas
96031,15003.0,23500.0,36,60.5,154200.0,850.0,96,55,0,12,0,0,29,0,41.17262,-123.18028999999999,Forks Of Salmon,Siskiyou
96056,65656.0,59650.0,294,48.1,290900.0,1574.0,1730,1481,0,76,96,148,64,0,41.07178,-121.32607,Mcarthur,Lassen
96057,32525.0,43487.0,118,57.9,223000.0,1375.0,1089,973,15,17,0,75,73,0,41.26144,-122.0118,Mccloud,Siskiyou
96059,38913.0,108102.0,61,70.3,349000.0,,478,457,0,0,21,0,0,0,40.42947,-121.83465,Manton,Tehama
96069,31458.0,65417.0,330,51.8,274500.0,1603.0,1167,867,7,12,17,282,260,0,40.68226,-122.02341000000001,Oak Run,Shasta
96130,17274.0,56458.0,1542,33.3,210100.0,1463.0,19859,15175,2284,496,344,4822,1011,26,40.54992,-120.63063999999999,Susanville,Lassen
96136,9113.0,,18,65.1,,,24,24,0,0,0,0,0,0,40.31263,-120.12425,Wendel,Lassen
96150,41147.0,62541.0,2944,40.2,457500.0,2050.0,30369,25448,221,64,1494,7108,1533,422,38.88971,-120.04409,South Lake Tahoe,El Dorado
96064,27932.0,50191.0,669,49.4,189400.0,1352.0,4368,3648,0,166,99,350,337,7,41.763709999999996,-122.36433000000001,Montague,Siskiyou
96073,43016.0,101576.0,200,49.5,433000.0,2447.0,4538,4221,41,79,29,143,168,0,40.59047,-122.20537,Palo Cedro,Shasta
96087,26003.0,41875.0,69,40.8,305400.0,1240.0,699,672,0,0,0,54,27,0,40.63296,-122.58067,Shasta,Shasta
96092,30610.0,62375.0,55,41.1,313600.0,,320,282,0,0,0,48,19,0,39.973440000000004,-121.97341999999999,Vina,Tehama
96114,37921.0,73319.0,211,52.9,268000.0,1740.0,3129,2540,0,120,22,414,75,0,40.2945,-120.49359,Janesville,Lassen
96124,25088.0,,42,45.0,,1594.0,367,350,0,17,0,0,0,0,39.639179999999996,-120.46193999999998,Calpine,Sierra
96140,65003.0,88920.0,103,49.6,693500.0,3189.0,1345,1052,12,23,68,104,190,0,39.232440000000004,-120.10363999999998,Carnelian Bay,Placer
96141,62116.0,69688.0,124,55.6,844800.0,2846.0,463,441,0,0,22,0,0,0,39.10297,-120.19872,Homewood,Placer
96142,30393.0,70278.0,127,38.1,481100.0,1909.0,934,800,0,58,13,65,63,8,39.0138,-120.09591999999999,Tahoma,El Dorado
96143,31137.0,51500.0,460,38.7,493200.0,2064.0,3356,2935,0,0,47,997,35,58,39.26174,-120.02816999999999,Kings Beach,Placer
96161,57077.0,100205.0,1221,42.5,617500.0,2637.0,18782,16976,63,11,272,2241,678,76,39.34848,-120.22603000000001,Truckee,Nevada
96015,16489.0,,175,73.5,,,334,160,7,1,148,52,0,0,41.49672,-120.87162,Canby,Modoc
96024,32733.0,48125.0,198,58.5,275000.0,1338.0,825,667,0,67,91,38,0,5,40.58767,-122.90143,Douglas City,Trinity
96028,26198.0,40688.0,83,56.3,283800.0,1372.0,1000,726,8,11,5,156,201,3,41.00761,-121.45731,Fall River Mills,Shasta
96003,32220.0,57301.0,7156,41.6,278700.0,1659.0,44171,38175,487,685,1946,3927,1855,94,40.66664,-122.31563999999999,Redding,Shasta
96025,21965.0,36538.0,406,46.8,194300.0,1461.0,2232,1839,11,47,32,376,188,0,41.20409,-122.32523,Dunsmuir,Siskiyou
93206,16440.0,43889.0,578,24.3,160000.0,1085.0,1741,1403,7,0,0,1361,176,0,35.44402,-119.47578,Buttonwillow,Kern
93270,20090.0,42625.0,1738,39.6,198900.0,1338.0,5538,3597,3,63,0,3894,198,0,35.94703,-119.05668999999999,Terra Bella,Tulare
95066,59437.0,109894.0,911,47.5,859900.0,3165.0,15275,12346,52,172,1176,1813,1003,59,37.0672,-122.01453000000001,Scotts Valley,Santa Cruz
95120,82524.0,207959.0,1296,47.0,1450700.0,4001.0,38177,19961,677,115,13985,2610,2889,546,37.18428,-121.83658,San Jose,Santa Clara
95123,48430.0,121404.0,4268,37.6,851400.0,3193.0,70005,37386,2376,379,17727,19856,6613,1131,37.24479,-121.83306,San Jose,Santa Clara
95225,28170.0,85532.0,133,58.8,325000.0,,618,618,0,0,0,0,0,0,38.203990000000005,-120.86488,Burson,Calaveras
95228,41597.0,84885.0,321,54.0,358900.0,1900.0,4486,3803,150,0,84,671,355,0,37.946690000000004,-120.68066999999999,Copperopolis,Calaveras
95242,42281.0,75491.0,2059,40.2,404200.0,2131.0,27340,19320,529,40,1847,6748,4001,46,38.13204,-121.38875,Lodi,San Joaquin
95258,45785.0,94464.0,181,45.7,427200.0,2345.0,3820,3294,156,0,41,691,299,9,38.16811,-121.31011000000001,Woodbridge,San Joaquin
95301,26936.0,60993.0,6448,34.5,277700.0,1646.0,39922,22887,1801,416,2441,20233,2099,68,37.306340000000006,-120.65118999999999,Atwater,Merced
95324,32345.0,70045.0,886,33.8,322200.0,1688.0,8738,5510,0,80,16,3471,841,0,37.39452,-120.89605,Hilmar,Merced
95330,26461.0,89653.0,2645,32.7,386500.0,2069.0,24096,10334,1588,308,6373,9698,2479,133,37.8117,-121.31331000000002,Lathrop,San Joaquin
95346,41336.0,77557.0,93,59.9,332000.0,1681.0,1159,1143,0,0,16,27,0,0,38.07045,-120.17291000000002,Mi Wuk Village,Tuolumne
95365,15066.0,45640.0,1306,30.0,150000.0,941.0,4292,1702,0,26,0,4162,68,0,37.3012,-120.33152,Planada,Merced
95380,23565.0,48137.0,9048,31.7,298100.0,1600.0,43973,32706,676,267,1041,22555,2532,83,37.47226,-120.86978,Turlock,Stanislaus
95385,25547.0,70189.0,19,35.0,,,430,404,0,0,0,209,26,0,37.611999999999995,-121.24773,Vernalis,Stanislaus
95389,34468.0,39097.0,198,44.3,650700.0,,1464,1117,104,0,60,317,24,63,37.737840000000006,-119.52556000000001,Yosemite National Park,Mariposa
95405,46174.0,94411.0,1411,46.0,620700.0,2395.0,22875,18889,351,183,868,2829,1497,58,38.43926,-122.66908000000001,Santa Rosa,Sonoma
95412,29691.0,69375.0,68,41.1,430000.0,2375.0,485,293,0,76,6,126,0,0,38.71168,-123.31967,Annapolis,Sonoma
95431,8952.0,,37,63.6,,,121,83,8,15,9,7,1,0,38.34897,-122.51625,Eldridge,Sonoma
95436,42256.0,75417.0,541,42.6,549700.0,2447.0,6602,5358,37,41,210,503,776,21,38.49108,-122.91425,Forestville,Sonoma
95441,56340.0,111198.0,161,49.9,1043100.0,2722.0,1696,1345,12,8,31,378,87,4,38.73775,-123.0354,Geyserville,Sonoma
95451,31721.0,54189.0,1528,43.1,257800.0,1625.0,12031,8508,463,20,45,3535,811,1,38.9388,-122.80483999999998,Kelseyville,Lake
95462,36217.0,45417.0,93,57.5,511500.0,2226.0,1224,1136,0,0,53,56,35,16,38.47263,-123.02063999999999,Monte Rio,Sonoma
95470,34059.0,63969.0,556,43.8,456600.0,2288.0,5359,4382,0,291,35,1489,305,0,39.30019,-123.22984,Redwood Valley,Mendocino
95472,50154.0,95417.0,2367,51.3,851400.0,2842.0,29690,25166,232,38,514,4111,1829,197,38.39738,-122.86668,Sebastopol,Sonoma
95482,30199.0,56556.0,5420,39.4,377900.0,1938.0,31714,25307,161,1028,976,10641,2256,23,39.1618,-123.23925,Ukiah,Mendocino
95497,57474.0,78125.0,109,67.8,935300.0,3043.0,1156,1078,0,0,8,194,0,0,38.71976,-123.45601,The Sea Ranch,Sonoma
95503,31324.0,57565.0,4160,42.7,324200.0,1724.0,24631,20516,159,467,1104,2106,1741,96,40.724059999999994,-124.09178,Eureka,Humboldt
95519,29806.0,56422.0,3016,35.9,320100.0,1922.0,18831,15522,54,771,639,1946,1326,22,40.95833,-124.04983,Mckinleyville,Humboldt
95531,23485.0,48635.0,3640,38.8,228700.0,1406.0,24052,17457,724,1441,785,5131,1855,31,41.79288,-124.00473000000001,Crescent City,Del Norte
95536,37777.0,61081.0,298,45.9,450900.0,2004.0,3081,2573,0,31,26,435,334,0,40.510690000000004,-124.26547,Ferndale,Humboldt
95537,17883.0,,238,27.5,,,577,528,49,0,0,0,0,0,40.745,-124.21472,Fields Landing,Humboldt
95559,,2499.0,53,53.9,,,102,102,0,0,0,0,0,0,40.18977,-123.7512,Phillipsville,Humboldt
95564,29750.0,41875.0,49,50.0,325000.0,1167.0,465,349,0,4,1,37,86,24,40.79023,-124.20312,Samoa,Humboldt
95607,61282.0,76726.0,0,68.1,745400.0,3750.0,303,288,0,0,0,8,15,0,38.7899,-122.12585,Capay,Yolo
95608,41253.0,67766.0,7373,42.6,421100.0,2038.0,62330,47717,3270,265,4530,8936,5015,191,38.62611,-121.32886,Carmichael,Sacramento
95619,28046.0,57052.0,951,40.7,281200.0,1656.0,6504,5871,40,38,219,1473,220,35,38.682179999999995,-120.81401000000001,Diamond Springs,El Dorado
95624,37173.0,100453.0,5407,37.6,434100.0,2199.0,67017,32567,5836,519,16404,11766,6625,466,38.43203,-121.30506000000001,Elk Grove,Sacramento
95004,45953.0,114063.0,72,35.6,783900.0,3110.0,4295,3281,31,0,188,2035,271,42,36.868179999999995,-121.63237,Aromas,Monterey
95032,85168.0,153214.0,888,45.7,1638400.0,4001.0,25865,19178,282,19,4456,1971,1668,121,37.20859,-121.92358999999999,Los Gatos,Santa Clara
95060,48437.0,87159.0,9759,35.3,927600.0,3132.0,48910,37502,840,371,3477,9388,3581,1233,37.01352,-122.10176000000001,Santa Cruz,Santa Cruz
94061,59110.0,119370.0,2070,37.3,1520700.0,4001.0,38158,22895,371,152,4581,14156,2530,948,37.46136,-122.23731000000001,Redwood City,San Mateo
91766,21623.0,61018.0,12003,32.9,426300.0,1953.0,71189,27710,3597,1546,9275,52101,5772,544,34.041920000000005,-117.75698,Pomona,Los Angeles
91767,23583.0,63283.0,9060,34.6,424300.0,2056.0,50493,21126,3839,1334,4424,34637,5402,578,34.08143,-117.73868,Pomona,Los Angeles
91770,22062.0,61394.0,7845,41.8,570800.0,2254.0,63177,7876,332,491,41008,18511,1577,593,34.06395,-118.08361000000001,Rosemead,Los Angeles
91776,26372.0,65563.0,4929,42.5,641700.0,2356.0,38675,5786,201,50,24773,10103,1460,746,34.08987,-118.09518999999999,San Gabriel,Los Angeles
93606,11993.0,,348,24.5,149300.0,1115.0,776,693,0,51,0,776,0,0,36.79871,-120.01625,Biola,Fresno
93624,10120.0,35000.0,301,25.3,,,935,311,17,36,19,818,8,17,36.37258,-120.12125,Five Points,Fresno
93648,13918.0,38724.0,5038,28.6,175000.0,1174.0,16543,12529,59,9,97,15974,1262,18,36.6206,-119.52062,Parlier,Fresno
93654,20647.0,52642.0,6348,32.4,239000.0,1567.0,30798,22901,561,242,895,22435,2891,54,36.65747,-119.402,Reedley,Fresno
93656,18249.0,51830.0,1227,33.9,187000.0,1409.0,5806,3380,7,18,104,4178,260,0,36.45173,-119.93615,Riverdale,Fresno
93513,33657.0,56466.0,151,46.8,238200.0,1914.0,1461,938,29,318,14,169,117,11,37.18401,-118.17128999999998,Big Pine,Inyo
93517,35737.0,70260.0,10,56.0,271800.0,1843.0,627,579,2,27,11,15,6,0,38.27091,-119.27372,Bridgeport,Mono
93543,18088.0,57003.0,3268,33.0,246700.0,1360.0,14605,6760,654,177,155,10378,716,0,34.47916,-117.97357,Littlerock,Los Angeles
93555,35816.0,70571.0,3889,37.7,185300.0,1441.0,33925,26498,1827,439,1286,6263,2048,21,35.58596,-117.68446000000002,Ridgecrest,Kern
93604,79120.0,87159.0,0,62.4,662200.0,,366,362,0,0,4,0,0,0,37.3717,-119.52215,Bass Lake,Madera
93614,33678.0,72446.0,1128,46.8,285400.0,1763.0,12132,10410,126,332,151,1628,771,43,37.21282,-119.72658999999999,Coarsegold,Madera
93625,24230.0,58690.0,1152,35.3,276100.0,1894.0,7695,5444,68,51,782,4928,481,0,36.62423,-119.67173000000001,Fowler,Fresno
93630,21764.0,62706.0,3290,28.5,242500.0,1540.0,20727,11561,90,276,781,16160,2549,26,36.718309999999995,-120.12912,Kerman,Fresno
93631,31381.0,72786.0,1032,35.5,294100.0,1689.0,16163,12528,90,120,1222,7889,978,0,36.47653,-119.52131000000001,Kingsburg,Tulare
93637,23256.0,61422.0,5722,31.9,256300.0,1574.0,41100,23110,1772,521,846,28893,3384,3,36.910990000000005,-120.1922,Madera,Madera
93641,30522.0,,87,60.7,238200.0,,261,232,10,0,0,21,14,0,36.704809999999995,-119.02167,Miramonte,Fresno
93643,27934.0,59452.0,427,46.1,246700.0,1488.0,3059,2387,0,290,41,510,268,0,37.27155,-119.45003999999999,North Fork,Madera
93926,21009.0,70057.0,900,30.1,392400.0,1817.0,8893,2807,38,47,130,8178,688,23,36.52567,-121.3991,Gonzales,Monterey
96055,28122.0,61864.0,752,42.4,237900.0,1536.0,4194,3654,0,42,66,1134,333,9,40.10249,-122.03213000000001,Los Molinos,Tehama
96033,22703.0,44167.0,46,49.7,115800.0,1313.0,484,417,3,6,15,31,39,7,40.75076,-122.60003999999999,French Gulch,Shasta
96034,26345.0,43750.0,55,49.8,277500.0,1385.0,328,264,12,28,2,33,16,0,41.44177,-122.60772,Gazelle,Siskiyou
93004,39964.0,92074.0,1882,40.0,582500.0,2581.0,31283,24305,646,472,1382,12560,2698,234,34.27901,-119.16537,Ventura,Ventura
93291,26752.0,65729.0,9363,32.8,282300.0,1714.0,58394,36415,1040,400,5897,32246,3230,148,36.389309999999995,-119.36838,Visalia,Tulare
95595,121516.0,,14,60.3,,,160,102,0,9,0,0,49,0,40.11074,-123.26642,Zenia,Trinity
95621,32828.0,66280.0,4058,39.1,297400.0,1693.0,41755,33157,1484,220,1269,7619,3334,305,38.69551,-121.30861999999999,Citrus Heights,Sacramento
95623,36174.0,67961.0,684,49.9,429700.0,1978.0,3949,3583,0,49,177,182,81,43,38.6075,-120.84873,El Dorado,El Dorado
95140,54654.0,,12,48.4,1145800.0,,56,56,0,0,0,12,0,0,37.3483,-121.64085,Mount Hamilton,Santa Clara
95937,31823.0,41125.0,234,43.9,,1645.0,1542,1190,92,0,35,656,225,9,38.884029999999996,-121.99847,Dunnigan,Yolo
95939,21767.0,46125.0,116,36.1,139800.0,1172.0,592,352,42,145,0,101,15,0,39.56755,-122.60224,Elk Creek,Glenn
91945,26241.0,67236.0,3011,35.8,456400.0,2139.0,26923,14287,4461,296,1987,11532,3244,296,32.73315,-117.03402,Lemon Grove,San Diego
91377,61934.0,137047.0,517,42.2,806700.0,3243.0,13987,10240,131,9,2463,1233,918,0,34.1847,-118.76652,Oak Park,Ventura
91403,71830.0,101021.0,1659,40.5,1111300.0,4001.0,25837,19775,1458,3,2064,3343,1681,361,34.14716,-118.46311000000001,Sherman Oaks,Los Angeles
91411,32048.0,61914.0,4395,35.6,711500.0,2848.0,24893,15152,1710,0,1668,12278,1724,1024,34.17853,-118.45956000000001,Van Nuys,Los Angeles
90242,27871.0,73037.0,2847,35.1,527600.0,2210.0,41703,20092,1980,274,2864,31607,2327,541,33.92216,-118.14166999999999,Downey,Los Angeles
90620,33629.0,99351.0,3722,37.8,607500.0,2393.0,46228,23172,1085,545,14104,15450,3486,399,33.84616,-118.01176000000001,Buena Park,Orange
90623,41068.0,107956.0,955,44.1,688000.0,2800.0,15624,5630,732,51,7601,3135,1068,167,33.85038,-118.04088,La Palma,Orange
90630,40698.0,102263.0,3244,41.8,664700.0,2662.0,49378,23835,1526,279,18233,9206,3101,267,33.81814,-118.03813999999998,Cypress,Orange
90713,39872.0,108311.0,1306,39.8,608800.0,2521.0,27905,16152,1451,162,3933,8086,3263,188,33.847970000000004,-118.11268000000001,Lakewood,Los Angeles
90715,28782.0,74471.0,1775,36.5,522200.0,2247.0,20505,6482,1972,154,5542,8665,1558,284,33.84037,-118.07887,Lakewood,Los Angeles
90716,18604.0,61525.0,2782,32.6,430000.0,1907.0,14170,3192,322,271,1554,10962,829,8,33.8305,-118.07295,Hawaiian Gardens,Los Angeles
90717,38641.0,75286.0,2848,40.9,619500.0,2706.0,20919,11757,1252,138,3738,7253,1504,335,33.79345,-118.31706000000001,Lomita,Los Angeles
90731,33134.0,56881.0,9802,38.2,618000.0,2692.0,60813,35477,3789,537,3440,34131,5676,1477,33.7334,-118.27398000000001,San Pedro,Los Angeles
90744,18718.0,50965.0,11086,31.4,428400.0,2101.0,56450,33107,1453,256,1853,50202,3078,1011,33.778209999999994,-118.26087,Wilmington,Los Angeles
90746,36525.0,87713.0,2020,44.3,548700.0,2336.0,27458,3269,17122,0,2647,4998,1897,400,33.85855,-118.25518000000001,Carson,Los Angeles
90822,14543.0,,0,67.8,,,133,107,16,0,4,14,6,0,33.77825,-118.11871000000001,Long Beach,Los Angeles
90008,35220.0,47230.0,6407,42.7,724600.0,2698.0,31900,5048,20786,96,1117,7788,1490,1398,34.01037,-118.3428,Los Angeles,Los Angeles
90013,40705.0,21175.0,5845,43.7,652900.0,2442.0,13009,4522,3976,179,2202,2223,1026,1277,34.04435,-118.24,Los Angeles,Los Angeles
90016,27847.0,49958.0,7725,34.8,621500.0,2329.0,46340,18375,12776,72,2494,25309,4597,2216,34.02881,-118.35436000000001,Los Angeles,Los Angeles
90017,27234.0,36870.0,10352,32.1,662500.0,2940.0,27832,10341,2893,161,4564,16887,1021,4172,34.053059999999995,-118.26446999999999,Los Angeles,Los Angeles
90036,63656.0,84315.0,3761,34.9,1585800.0,4001.0,38111,24163,2187,52,7744,4224,2390,730,34.07013,-118.34978000000001,Los Angeles,Los Angeles
90064,71442.0,103045.0,2124,40.0,1299400.0,4001.0,25988,17112,671,150,5344,3699,1634,495,34.0358,-118.42653,Los Angeles,Los Angeles
90065,39987.0,76080.0,6225,37.0,785800.0,2976.0,47389,21167,775,803,7061,26017,4118,1581,34.108670000000004,-118.22813000000001,Los Angeles,Los Angeles
90241,29140.0,72274.0,4633,35.2,599200.0,2533.0,42759,23241,905,245,3466,31251,3863,842,33.94076,-118.1295,Downey,Los Angeles
90248,32018.0,63620.0,1093,44.7,539200.0,2400.0,11425,2779,1893,68,3840,4022,779,162,33.87689,-118.28362,Gardena,Los Angeles
90270,16234.0,50996.0,5484,31.6,427300.0,2157.0,27127,15514,248,70,142,26477,2979,729,33.98856,-118.18773999999999,Maywood,Los Angeles
90275,71732.0,145816.0,1537,49.8,1208200.0,4001.0,41731,22352,542,89,13583,4153,3865,128,33.7555,-118.36338,Rancho Palos Verdes,Los Angeles
93524,20593.0,,0,21.8,,,164,85,44,12,2,30,15,0,34.909929999999996,-117.85007,Edwards,Kern
93558,,,17,,,,17,17,0,0,0,0,0,0,35.33945,-117.58516999999999,Red Mountain,San Bernardino
93619,44831.0,117146.0,1775,35.8,435000.0,2324.0,43026,32063,678,284,4991,9654,3339,0,36.91656,-119.57372,Clovis,Fresno
93633,,,0,,,,0,0,0,0,0,0,0,0,36.72912,-118.95626999999999,Kings Canyon National Pk,Tulare
93636,35882.0,99643.0,1036,43.7,348400.0,1942.0,12527,9415,246,297,416,4303,1197,0,36.98171,-119.87706000000001,Madera,Madera
93723,27619.0,86833.0,1592,32.9,343500.0,2117.0,13793,6696,610,173,2963,6230,1196,0,36.78693,-119.95271000000001,Fresno,Fresno
93730,60169.0,125804.0,286,43.3,487100.0,2467.0,12571,8237,259,55,2791,1698,1020,8,36.90354,-119.75511999999999,Fresno,Fresno
93943,,,0,,,,0,0,0,0,0,0,0,0,36.597359999999995,-121.87331999999999,Monterey,Monterey
93235,12802.0,39332.0,1002,30.8,155600.0,966.0,4561,2337,0,43,0,4087,292,39,36.38507,-119.22313999999999,Ivanhoe,Tulare
93283,18305.0,37015.0,1008,58.5,87100.0,1059.0,2216,2075,0,0,0,71,117,0,35.58478,-118.28854,Weldon,Kern
93426,34075.0,80066.0,125,41.6,449600.0,2163.0,1717,1500,22,30,23,372,33,53,35.84682,-120.97233,Bradley,Monterey
